CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER
"C10077"	43.962711	39.289333	10.750038	33.475729	13.877305	40.959628	190.818147	160.877601	57.927589	1.659734	6.894499	0.000000	251.931770	273.391128	335.553397	0.905973	1.287997	0.000000	0.000000	0.610653	3.135217	120.905540	50.322152	206.399657	60.770010	131.139614	49.568282	136.773163	41.970533	28.111702	29.372263	26.852745	"F"
"C10078"	17.898159	18.463693	0.451495	60.555939	6.523884	68.448966	72.689495	392.720497	0.455975	0.000000	0.000000	0.000000	69.419811	37.500121	185.976865	0.000000	0.000000	0.000000	0.000000	0.632825	0.153247	46.092082	10.397395	64.980641	4.885456	378.970174	77.534656	252.260183	34.734470	17.154734	27.888151	34.510593	"M"
"C10079"	142.117602	147.095861	4.631949	136.945328	26.137143	145.109073	1122.815824	950.578106	17.158313	0.461430	2.431815	0.000000	1217.783084	1071.923857	890.841538	0.592287	2.686575	7.469824	6.901459	47.782361	61.776262	646.477403	335.905871	886.621561	225.899817	771.188868	291.038151	766.716807	146.651868	29.287466	28.962999	30.976794	"M"
"C10080"	32.020514	29.056097	1.097332	31.769695	1.550784	32.240720	122.150909	171.584148	0.640635	0.000000	1.062069	0.322837	136.451333	108.344739	176.064122	0.000000	0.000000	0.660474	0.456628	0.000000	0.000000	87.530138	33.099381	105.913892	28.476486	154.302224	48.872702	116.935932	26.505991	28.496117	27.795233	35.545057	"M"
"C10081"	36.782796	36.773939	1.991978	34.624625	2.987665	37.885401	200.578605	210.597886	4.786992	0.000000	0.151259	0.000000	231.967633	156.080615	160.131173	0.000000	0.000000	9.562693	6.704922	1.826975	2.517462	132.791909	64.224510	165.478323	57.475458	138.204093	72.520324	167.239755	49.397824	27.238569	28.415676	32.459447	"M"
"C10082"	39.984262	34.687982	10.516313	36.294254	13.469135	42.171355	178.696156	209.386714	19.994655	0.000000	5.942336	0.000000	216.246879	104.455909	171.228293	0.000000	0.000000	7.485452	4.009666	1.490732	0.745809	77.844594	69.887575	161.312785	51.738164	134.044317	80.395423	158.998353	50.358687	22.824926	24.876977	59.680484	"F"
"C10083"	17.285884	13.587881	5.490748	22.166609	6.295537	25.440719	31.654005	85.298775	24.350484	0.000000	0.659552	0.000000	86.820133	42.898283	105.413790	0.000000	0.000000	3.316403	4.069286	0.164467	0.055095	18.722059	11.066152	65.369742	20.186476	66.780491	18.418864	91.272092	25.589692	23.313210	21.960291	33.579932	"M"
"C10084"	22.614509	10.773749	16.382782	5.926415	15.837198	18.906429	25.772886	24.903300	75.120447	1.209549	0.331364	0.000000	102.457662	8.797329	35.361108	0.000000	0.000000	0.000000	0.000000	0.153672	0.002514	13.579624	11.641524	69.027018	35.164484	16.716441	9.528660	82.266992	46.727951	25.847361	24.950305	31.933037	"F"
"C10085"	15.404991	11.950566	7.082676	57.317445	12.075031	68.992136	21.135601	205.154940	16.643802	0.000000	0.000000	0.000000	35.397773	13.399592	202.161664	0.039277	0.000000	0.000000	0.000000	0.000000	0.000000	14.936255	3.375354	31.623430	3.319986	207.065565	46.284179	176.902080	11.804241	16.024890	26.020309	43.122444	"M"
"C10086"	73.402306	71.879863	3.646632	66.993213	5.907873	70.443414	326.111263	249.058707	3.008580	0.000000	5.414565	0.000000	318.329713	423.328293	456.543053	0.000000	0.296804	0.000000	0.000000	0.911872	5.197771	249.558810	37.780962	299.828224	32.826994	218.894524	36.449201	194.762201	19.048511	28.479789	27.819699	39.945377	"M"
"C10087"	20.298431	15.535543	4.813131	45.936950	7.350049	55.253814	27.638752	114.509955	6.931722	0.000000	0.160621	0.315429	35.611426	14.510124	102.262687	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	15.562656	12.504497	27.633343	11.009602	88.446496	43.673797	104.595993	35.436844	18.150717	27.968001	51.332290	"M"
"C10088"	58.688339	48.550282	2.746636	33.949448	5.447096	35.625877	137.639094	65.580267	4.355307	0.000000	0.310085	0.000000	149.074746	110.869287	82.603917	0.000000	0.029980	9.041302	12.056712	2.084633	1.354352	74.466955	41.342499	110.723771	34.959890	48.665838	24.275825	54.886228	18.478233	26.886994	24.489332	48.724556	"M"
"C10089"	85.065609	83.368623	6.481878	70.519163	8.444959	72.671314	435.859496	304.252470	7.614501	0.000000	2.482601	0.316413	476.135716	358.796970	309.831290	0.000000	0.000000	10.185861	9.871881	24.265575	31.063788	263.755074	98.816785	363.303475	76.727615	230.720010	94.386607	196.139573	43.432694	29.096062	28.632486	32.056136	"F"
"C10090"	14.402969	14.199711	1.148317	22.439467	1.982607	22.952311	64.820474	84.920289	30.699523	0.000000	0.000000	0.000000	99.640155	55.561495	92.422242	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	43.517304	13.459831	87.409336	12.771151	79.080432	11.804545	85.333419	10.093716	23.037535	23.057466	52.432974	"M"
"C10091"	28.006306	28.309642	0.483492	56.328466	2.180527	58.777555	77.073501	152.484238	0.491717	0.000000	0.000000	0.000000	88.561458	62.303044	156.210843	0.000000	0.000000	0.000000	0.000000	0.151085	0.005491	51.086566	15.788449	80.986530	14.799913	146.364121	28.616753	116.636519	13.634781	25.277412	26.659306	39.430310	"F"
"C10092"	45.875852	47.082708	0.653954	36.709928	4.737641	40.059170	299.856686	183.043556	1.390744	0.000000	0.000000	0.000000	331.663247	275.222344	132.773207	0.000000	0.000000	16.646339	15.224402	11.723082	20.927194	185.734784	94.503440	248.168751	79.083254	118.969476	61.667580	138.783592	36.572506	29.783957	30.098345	35.347368	"M"
"C10093"	4.815221	4.579803	0.485484	9.075002	0.324292	9.453981	6.231133	17.792975	0.161583	0.000000	0.000000	0.000000	14.356386	5.312951	16.706995	0.000000	0.000000	6.760274	1.243279	0.150922	0.016152	4.235336	1.906525	14.631909	0.468073	12.944210	5.615659	32.651226	0.928694	5.666999	8.267372	42.645013	"F"
"C10094"	170.526077	136.025315	11.429905	252.428637	14.330905	259.639616	680.238499	930.002799	19.366814	0.000000	2.423303	0.000000	745.587552	432.193374	578.464588	0.000000	0.000000	3.376279	3.769898	21.477006	48.380348	430.425886	211.181379	494.301203	158.076594	727.396590	304.359390	469.382725	132.672025	27.077876	26.498295	39.366964	"M"
"C10095"	33.088400	31.242391	0.612112	31.800308	5.087062	39.011179	106.662231	153.534480	0.913096	0.000000	0.000000	0.000000	107.719371	67.741522	69.294687	0.000000	0.000000	1.221758	1.421425	0.000000	0.000000	72.539730	29.237031	77.889596	23.917044	115.949107	45.204547	112.823033	30.823385	25.003547	26.628405	43.885674	"M"
"C10096"	7.290510	5.933922	1.962591	2.565698	2.127733	3.629976	9.840636	4.891695	2.078261	0.000000	0.000000	0.000000	16.486358	15.313076	8.834134	0.000000	0.000000	3.800641	19.425707	0.160540	0.395163	6.271133	6.054566	11.554970	5.802648	4.272821	1.602297	5.122414	3.265494	1.839239	1.825913	91.057277	"F"
"C10097"	100.051588	79.976311	29.490820	87.333470	33.932619	109.365575	320.009047	488.727411	89.590500	0.000000	13.444407	0.000000	443.141365	478.110005	806.305835	0.000000	6.141850	1.119440	0.650994	27.184166	61.077479	184.605886	67.895084	338.156530	85.827812	350.750535	126.748308	444.098805	129.585742	27.565729	28.983120	34.239553	"F"
"C10098"	33.210484	34.793515	0.794413	42.031581	3.552638	49.595130	154.599139	193.449406	0.165675	0.000000	0.961541	0.164849	170.945752	155.868138	184.149973	0.000000	0.016107	6.879678	4.495458	0.000000	0.000000	96.980201	59.276025	126.619862	37.036319	137.648642	58.411357	152.818403	48.935369	27.299895	29.576090	27.411128	"F"
"C10099"	40.456729	42.774454	0.310607	20.262989	2.582961	22.244923	103.159004	49.071577	0.000000	0.000000	0.000000	0.000000	176.329459	153.300331	57.098863	0.000000	0.000000	48.227474	110.768435	19.194233	47.877876	53.230438	32.515318	113.596356	39.744592	27.443031	19.217527	70.451876	17.807024	20.366910	19.307615	88.169778	"F"
"C10100"	16.034228	12.662361	0.494924	26.802641	2.468484	29.773787	21.298785	60.376659	0.315629	0.000000	0.000000	0.000000	22.246530	25.244905	95.298071	0.000000	0.000000	0.153281	0.158563	0.494717	0.297570	11.844976	5.410647	18.873625	3.844386	57.484409	12.980702	40.324988	5.664822	13.365204	18.704091	68.300185	"F"
"C10101"	32.585810	31.807370	2.307915	26.314189	2.746629	28.565478	119.015645	79.760590	3.689898	0.000000	0.000000	0.000000	133.430551	104.542592	58.905840	0.000000	0.000000	0.750705	0.868499	0.650692	1.323644	84.896387	26.733498	106.441876	26.278629	65.561834	23.622937	55.110592	12.906789	27.271514	23.259199	33.562163	"F"
"C10102"	77.820278	65.336587	1.433937	52.466877	9.021578	61.405689	425.283257	146.951033	4.700484	0.000000	0.332465	0.000000	422.679024	369.715671	171.075935	0.000000	0.000000	0.000000	0.000000	0.477806	0.667156	277.732477	99.340653	331.540831	95.077183	129.545729	49.547093	100.682597	30.450673	28.146752	28.682394	38.287804	"M"
"C10103"	33.012673	30.191142	2.766022	26.849485	3.064216	30.003872	169.069181	85.424077	3.097752	0.000000	0.154355	0.000000	187.031797	281.528895	91.479315	0.000000	0.000000	0.163432	0.079559	1.259260	3.274085	121.607050	46.234323	142.030120	39.879606	65.079480	27.577404	64.361753	17.870394	27.683710	23.975645	57.456220	"M"
"C10104"	20.107453	20.628232	1.734937	27.377038	3.662598	29.900082	47.883653	164.326894	1.763550	0.000000	1.057230	0.323362	48.674809	47.094866	199.312657	0.000000	0.084018	0.000000	0.000000	0.000000	0.000000	34.694125	10.491732	42.065433	8.774597	176.500410	54.287958	96.643739	14.491551	20.637875	24.368076	45.382644	"F"
"C10105"	3.484558	3.667401	0.329420	2.112654	2.118350	4.510009	11.387486	10.790599	0.471413	0.000000	0.000000	0.000000	11.210930	5.425495	6.478249	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.915472	4.392327	8.480398	3.531266	6.741616	4.768833	10.223239	4.639327	8.051001	7.997484	39.825205	"M"
"C10106"	18.483911	18.669270	1.101639	34.407659	4.654481	35.523232	103.071875	181.440464	6.343557	0.000000	0.000000	0.000000	110.731847	168.724361	293.865657	0.000000	0.000000	0.000000	0.000000	0.160242	0.062102	58.103136	47.655820	81.304372	32.803366	120.186513	78.537321	151.993001	49.637846	27.392428	29.281745	44.556978	"M"
"C10107"	13.586023	12.782341	0.760167	15.233757	2.151082	17.241382	23.115448	61.947017	0.754290	0.000000	0.828298	0.000000	25.357670	23.937489	79.359927	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.364584	0.985023	22.720494	1.298572	61.807289	6.135332	46.470914	1.985207	14.441779	18.115291	36.773593	"M"
"C10108"	30.126452	28.772077	0.796684	24.563870	1.894612	26.019580	142.444173	143.201149	0.620164	0.000000	0.154731	0.000000	145.854654	146.294270	133.007228	0.000000	0.000000	0.622267	1.401637	0.303552	0.643980	112.529342	30.101775	127.592311	28.676523	112.690842	43.216097	87.612761	30.412115	27.512159	25.997921	56.265838	"M"
"C10109"	9.446463	8.746242	0.330402	12.762432	1.205946	14.742820	21.944960	97.030690	0.000000	0.000000	0.457976	1.273979	23.141209	12.438075	148.876584	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.821727	6.534336	17.617777	5.563477	78.997914	20.537635	77.015295	14.260116	12.947007	26.329807	53.144387	"F"
"C10110"	21.427635	19.768526	1.102753	17.474479	4.426565	21.501122	84.063251	109.996441	0.644702	0.000000	2.563244	0.000000	91.450833	68.156318	167.539059	0.000000	0.088106	0.000000	0.000000	0.153864	0.073525	56.219572	28.569590	74.685918	22.293937	79.595231	38.444082	89.214616	28.760673	26.360752	26.071393	53.405814	"F"
"C10111"	92.567664	83.897441	0.496473	166.509583	17.222460	169.741172	265.328405	397.068357	0.158491	0.000000	0.000000	0.000000	305.022834	564.891659	714.112051	0.000000	0.000000	18.778142	51.706616	5.413560	15.839338	165.542083	68.133817	233.702996	56.114203	324.245528	97.933539	344.094133	71.613888	23.737317	23.559067	53.295213	"M"
"C10112"	36.440568	24.953716	7.898577	23.125379	9.908411	28.823750	79.386270	66.343493	32.927724	0.000000	4.537184	0.000000	129.977683	93.961534	90.268902	0.000000	0.000000	0.000000	0.000000	3.978089	6.428337	49.015352	21.285082	90.458644	35.799100	53.685013	24.379916	77.946004	33.915275	25.247881	25.709909	28.789725	"F"
"C10113"	74.602226	54.209957	21.711967	80.399130	19.062240	88.443688	323.679642	308.264005	33.986345	0.000000	1.351072	0.306114	360.099470	361.250512	426.570114	2.683056	0.513457	0.000000	0.000000	0.633451	1.759600	221.173489	62.760277	278.871112	72.277237	309.289145	72.225012	254.506759	52.767446	29.677227	27.091497	38.532067	"M"
"C10114"	31.762362	32.217681	4.516544	15.987951	2.115848	16.633802	102.039069	32.759059	6.882131	0.000000	0.159539	0.000000	113.660160	114.038230	23.739695	0.000000	0.000000	0.000000	0.000000	0.306109	1.867208	63.852921	34.607373	97.938613	19.397576	24.758398	9.810046	23.529707	6.364181	24.131666	14.556502	46.278071	"M"
"C10115"	37.321795	36.163135	1.124919	53.901662	3.127394	53.542503	143.488709	243.004012	1.439012	0.000000	0.000000	0.000000	140.967341	95.237392	212.808290	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	93.068954	24.861497	123.204735	18.623654	244.270546	49.848593	160.039686	18.555846	27.959758	25.704887	32.484362	"F"
"C10116"	35.476183	32.968317	1.327348	96.295379	6.369002	101.030024	106.783557	297.193528	1.802500	0.000000	0.000000	0.000000	114.558450	113.636545	343.497506	0.081435	0.000000	0.000000	0.000000	0.000000	0.000000	57.427219	51.190568	82.427097	35.230666	218.300670	118.864749	210.751067	62.321329	26.738247	29.100020	29.252079	"M"
"C10117"	11.928447	10.456881	2.252776	17.796233	1.800051	19.024772	26.470258	102.789490	2.558075	0.000000	0.000000	0.000000	30.861580	18.876790	81.322986	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	18.751751	6.370792	25.034510	5.655545	101.559723	27.818767	46.502660	8.391847	13.007510	22.993343	69.780858	"M"
"C10118"	71.677650	69.108787	0.817089	103.899989	6.838622	104.429677	247.049750	487.526211	0.831797	0.000000	0.777496	0.000000	250.686373	275.865000	532.909291	4.383882	0.002740	2.290870	3.788891	0.829177	0.396191	195.714180	43.297906	227.158000	32.750111	448.728948	115.806234	341.500584	53.441053	26.505187	29.643629	47.367765	"M"
"C10119"	44.739843	37.039831	2.410554	61.887081	5.250838	63.991919	104.781709	200.744815	2.556126	0.000000	0.000000	0.000000	106.398034	102.987584	170.815115	0.000000	0.000000	1.809864	1.233508	0.815139	0.869536	74.517681	11.443787	99.843298	8.092685	193.492981	50.707030	143.420210	22.641646	22.973373	26.492253	51.772475	"M"
"C10120"	18.170109	17.515961	0.000000	10.071617	2.881989	12.242653	119.167582	18.207606	0.000000	0.000000	0.157857	0.000000	112.569517	270.116501	35.452611	0.000000	0.052819	0.000000	0.000000	0.000000	0.000000	74.082362	33.898948	100.129225	21.313614	13.875662	4.845007	20.339195	4.303287	27.034767	10.888290	30.457072	"F"
"C10121"	8.176862	7.300248	5.756973	12.146532	6.622932	15.876977	60.838101	73.939823	11.011453	0.000000	1.830291	0.000000	74.673358	46.431377	65.479337	0.000000	0.091293	0.000000	0.000000	0.000000	0.000000	40.414758	19.613569	56.614048	20.033227	48.570448	26.035902	61.518772	22.816285	25.328275	24.697352	38.576922	"F"
"C10122"	50.320917	50.841312	2.390656	48.733732	2.557234	51.668044	187.253741	252.152723	2.475350	0.000000	0.303325	0.000000	187.940756	145.462952	229.303123	1.036450	0.110851	0.000000	0.000000	0.000000	0.000000	147.368424	37.817034	168.432029	35.981688	198.261781	57.469511	191.616081	47.243283	27.295924	27.261197	41.629714	"M"
"C10123"	25.255639	20.396392	7.543203	32.827678	13.817686	47.850603	75.364919	151.767274	63.424449	0.163570	0.329628	0.000000	153.742474	80.350753	211.576594	0.000000	0.000000	0.000000	0.000000	0.154304	0.154099	48.451663	17.658440	119.254010	27.387890	120.858113	30.014007	194.975244	44.654791	26.409467	28.250483	47.124804	"F"
"C10124"	28.112189	28.209024	0.150678	27.548470	2.735623	30.532103	98.185964	116.381281	0.158517	0.000000	0.000000	0.000000	95.465221	114.542229	127.001657	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	55.888367	33.941875	74.648566	22.843445	81.749319	42.642983	72.862062	20.948433	25.519677	25.014374	56.746344	"F"
"C10125"	3.185690	3.325118	0.000000	3.102853	0.315843	3.613326	11.474900	11.653350	0.000000	0.000000	0.000000	0.000000	15.439242	21.302379	9.965926	0.000000	0.000000	0.000000	0.000000	3.764070	15.991979	7.280432	0.666592	9.825078	1.448261	11.728566	1.525249	6.049954	0.162059	4.726572	4.109381	47.882543	"F"
"C10126"	2.129307	2.098010	0.154584	1.965331	0.600147	2.431657	1.933222	3.393314	0.156902	0.000000	0.000000	0.000000	2.309209	1.285797	0.581212	155.259483	0.000000	0.000000	0.000000	0.156426	0.002722	1.403172	0.664705	2.461577	0.000000	2.676874	1.480841	6.128130	0.321542	1.162458	2.948374	35.764964	"M"
"C10127"	4.939955	4.092008	0.643799	9.173283	3.779596	12.706783	4.805483	30.809293	0.974374	0.000000	0.000000	0.000000	6.043388	4.453632	40.486808	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.281404	1.111466	4.806075	0.937068	20.931265	8.819385	23.491729	6.097094	4.838927	16.629497	25.381541	"M"
"C10128"	52.211464	50.981447	3.971413	79.074587	3.613833	78.568931	163.188221	234.924493	15.539487	0.000000	0.000000	0.000000	185.788758	144.095209	268.584854	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	94.035851	35.906057	152.348910	24.924698	226.282454	67.209266	166.063398	22.496429	27.670546	26.850540	38.052266	"F"
"C10129"	90.912023	87.936380	11.927023	193.943073	18.798374	198.161620	457.360227	865.385110	113.242724	0.629020	1.380100	0.316288	613.502967	521.029663	1178.968812	0.000000	1.857793	2.471668	1.694724	0.000000	0.000000	297.268376	97.156646	486.285337	117.414188	771.012513	201.353890	746.122254	202.135883	28.219387	29.798369	38.954082	"M"
"C10130"	122.965068	128.126547	10.752192	112.067304	11.779621	120.554996	647.625140	480.141666	33.940903	0.000000	2.785224	0.000000	691.656879	796.493642	435.697176	0.000000	0.040149	10.590620	7.632401	0.000000	0.000000	361.260850	163.845026	532.942605	137.336748	404.534382	84.363511	436.956384	62.503836	27.756657	28.648358	56.553567	"F"
"C10131"	60.103384	48.483658	19.176977	30.910340	17.393214	43.661185	665.420029	370.546720	140.725503	0.000000	0.477476	0.000000	809.603718	508.076008	386.551659	0.000000	0.000000	4.405067	14.704838	34.169239	75.979109	321.663954	180.131260	626.863010	198.254053	317.119581	160.947523	383.704595	145.242195	18.411660	17.088887	41.398772	"F"
"C10132"	65.724011	51.353626	40.198979	79.837456	37.271501	96.357574	260.343487	598.753732	399.825421	2.529466	0.000000	0.000000	677.888610	220.661604	764.459373	0.000000	0.000000	0.816509	0.168233	4.562087	0.713159	151.773973	84.765794	473.586230	162.572595	402.385725	168.329480	893.122144	270.085474	28.027568	30.285429	28.676880	"F"
"C10133"	11.134261	11.117611	0.158173	15.063531	1.814406	17.257576	36.565448	63.523795	0.000000	0.000000	0.152979	0.000000	39.471594	24.208376	43.601958	0.000000	0.022197	1.066460	0.719806	0.158805	0.244347	21.508057	14.198020	26.969815	11.361868	52.503261	15.996747	51.317903	9.736310	14.592963	17.314274	54.546300	"M"
"C10134"	26.554538	25.993361	0.000000	24.229175	3.601383	25.508421	83.446925	79.070405	0.000000	0.000000	0.658479	0.000000	94.365651	52.129458	51.204092	0.000000	0.041671	0.000000	0.000000	3.645284	3.565229	54.039011	22.430532	72.852758	17.549038	56.056635	18.557811	57.118993	14.061342	23.703420	21.859802	45.049569	"M"
"C10135"	34.896778	28.214818	9.844515	30.276757	10.092757	36.333805	68.057796	115.307914	31.180883	0.000000	1.522683	0.000000	116.231956	76.237272	186.409329	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	42.312171	12.474920	96.510775	22.830233	101.223498	47.205036	107.259691	34.300902	25.251405	24.545787	33.592188	"F"
"C10136"	52.152368	45.051945	10.337426	72.935896	14.423892	86.409093	169.096383	535.904381	32.548739	0.000000	1.514853	0.000000	208.551806	126.519520	378.558272	0.000000	0.129424	0.000000	0.000000	0.764124	0.267330	117.857904	56.644427	164.675426	53.958006	415.240103	164.447802	445.337157	113.683896	29.291189	29.978188	56.648826	"M"
"C10137"	64.594840	60.404477	13.043269	94.960679	13.213433	99.956079	317.642469	531.485041	130.422229	0.000000	0.000000	0.000000	447.431881	257.557600	522.404725	0.000000	0.000000	0.000000	0.000000	3.316298	0.565676	210.737883	60.880672	334.921521	97.878027	480.448559	67.827090	589.556483	121.465649	28.343417	28.668192	20.845489	"F"
