CUST_ID	OUT_COMMUNITY_TOTAL	OUT_COMMUNITY_VOICE	OUT_COMMUNITY_SMS	IN_COMMUNITY_VOICE	IN_COMMUNITY_SMS	IN_COMMUNITY_TOTAL	VOICE_OUT_CALLS	VOICE_IN_CALLS	SMS_OUT_CALLS	MMS_OUT_CALLS	EVENTS_CALLS	INTERNET_CALLS	TOTAL_OUT_CALLS	VOICE_OUT_MINS	VOICE_IN_MINS	GPRS_TRAFFIC	EVENTS_TRAFFIC	OUT_CALLS_ROAMING	OUT_MINS_ROAMING	OUT_CALLS_INTERNATIONAL	OUT_MINS_INTERNATIONAL	OUT_CALLS_PEAK	OUT_CALLS_OFFPEAK	OUT_CALLS_WORK	OUT_CALLS_NONWORK	IN_CALLS_PEAK	IN_CALLS_OFFPEAK	IN_CALLS_WORK	IN_CALLS_NONWORK	DAYS_OUT	DAYS_IN	AGE	GENDER	PRC_VOICE_OUT_CALLS	PRC_SMS_OUT_CALLS	PRC_EVENTS_CALLS	PRC_INTERNET_CALLS	PRC_OUT_CALLS_INTERNATIONAL	PRC_OUT_CALLS_ROAMING	PRC_MMS_OUT_CALLS	PRC_OUT_CALLS_PEAK	PRC_OUT_CALLS_OFFPEAK	PRC_OUT_CALLS_WORK	PRC_OUT_CALLS_NONWORK	PRC_IN_CALLS_PEAK	PRC_IN_CALLS_OFFPEAK	PRC_IN_CALLS_WORK	PRC_IN_CALLS_NONWORK	PRC_OUT_COMMUNITY_VOICE	PRC_OUT_COMMUNITY_SMS	PRC_IN_COMMUNITY_VOICE	PRC_IN_COMMUNITY_SMS	ACD_OUT	ACD_IN
"C10045"	35.516426	23.745723	11.362174	56.087904	11.937221	58.319054	118.462123	255.835418	158.309226	0.000000	8.843540	0.000000	290.400149	130.211211	256.245363	0.000000	0.000000	0.000000	0.000000	4.076667	6.558442	69.801930	23.995138	203.438523	82.788508	182.331225	82.477209	285.215216	122.486128	28.893049	29.462544	29.410286	"F"	0.407927	0.545142	0.030453	0.000000	0.014038	0.000000	0.000000	0.744180	0.255820	0.710759	0.289241	0.688540	0.311460	0.699569	0.300431	0.668584	0.319913	0.961742	0.204688	1.099180	1.001602
"C10046"	42.072571	39.754527	5.628915	45.251609	5.582653	45.648464	176.774460	233.516728	9.201823	0.000000	0.316076	0.000000	183.772748	195.887690	204.637499	0.000000	0.000000	1.440067	2.844261	0.000000	0.000000	125.023175	40.976830	159.749211	31.258313	195.323698	55.057786	191.601834	36.384162	28.880472	29.038110	27.191781	"M"	0.961919	0.050072	0.001720	0.000000	0.000000	0.007836	0.000000	0.753152	0.246848	0.836350	0.163650	0.780104	0.219896	0.840411	0.159589	0.944904	0.133791	0.991306	0.122297	1.108122	0.876329
"C10047"	70.189250	50.633680	32.612149	55.711640	30.100153	69.124016	173.250544	399.914264	89.658281	0.000000	0.302624	0.806444	263.253165	101.513993	222.400582	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	81.695768	62.032651	183.334861	79.880039	266.304898	148.959121	306.405720	110.980853	29.612759	27.579661	52.834442	"M"	0.658114	0.340578	0.001150	0.003063	0.000000	0.000000	0.000000	0.568404	0.431596	0.696522	0.303478	0.641291	0.358709	0.734105	0.265895	0.721388	0.464632	0.805966	0.435451	0.585938	0.556121
"C10048"	41.758678	35.111266	5.437200	23.272602	13.558559	34.874378	129.632312	95.579622	9.613012	0.660198	0.325260	0.000000	143.995848	133.315008	94.008355	5.980662	0.000000	0.161386	0.126784	0.320066	0.312557	81.545492	52.749106	118.665020	29.319703	82.455642	28.429998	99.687771	24.827286	27.829712	25.531355	32.244464	"M"	0.900250	0.066759	0.002259	0.000000	0.002223	0.001121	0.004585	0.607213	0.392787	0.801873	0.198127	0.743610	0.256390	0.800608	0.199392	0.840814	0.130205	0.667327	0.388783	1.028409	0.983561
"C10049"	41.488725	35.877026	3.753779	61.406591	8.226535	66.546985	213.406513	297.811216	43.821915	0.000000	0.000000	0.000000	258.648217	148.829709	237.999816	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	139.023971	50.333279	194.548427	70.405666	269.161941	84.459752	258.333744	65.644533	28.497857	28.138610	66.507120	"F"	0.825084	0.169427	0.000000	0.000000	0.000000	0.000000	0.000000	0.734189	0.265811	0.734272	0.265728	0.761158	0.238842	0.797380	0.202620	0.864742	0.090477	0.922755	0.123620	0.697400	0.799163
"C10050"	75.265589	55.225609	16.146691	73.670585	14.766622	82.779163	266.986950	329.167930	29.730975	0.326451	0.154216	0.312434	306.287214	331.268015	434.136315	0.076664	0.000000	0.319337	0.050508	0.828747	1.660927	161.605585	70.459174	217.480938	86.761771	229.658979	100.006842	220.317130	92.858573	29.471224	28.012781	36.512008	"M"	0.871688	0.097069	0.000504	0.001020	0.002706	0.001043	0.001066	0.696381	0.303619	0.714827	0.285173	0.696642	0.303358	0.703494	0.296506	0.733743	0.214530	0.889965	0.178386	1.240765	1.318890
"C10051"	40.989868	38.411332	2.806423	51.838388	6.119809	56.140549	176.228081	294.820652	6.212545	0.000000	0.155458	0.000000	189.187534	185.403354	430.391136	0.000000	0.000000	1.225277	2.168715	0.000000	0.000000	142.296046	28.775691	166.162752	18.930922	260.370913	44.365551	248.038297	20.487883	25.215146	25.339168	43.973757	"M"	0.931499	0.032838	0.000822	0.000000	0.000000	0.006477	0.000000	0.831792	0.168208	0.897722	0.102278	0.854413	0.145587	0.923702	0.076298	0.937093	0.068466	0.923368	0.109009	1.052065	1.459841
"C10052"	23.370459	21.639609	2.733540	33.696072	5.524945	35.946770	59.343048	129.840167	2.837055	0.000000	0.000000	0.000000	57.734053	16.883054	92.185948	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	44.101322	12.662424	50.740018	10.658278	115.076975	25.570776	116.359297	20.268980	21.425659	27.039623	42.695335	"F"	1.027869	0.049140	0.000000	0.000000	0.000000	0.000000	0.000000	0.776928	0.223072	0.826408	0.173592	0.818193	0.181807	0.851649	0.148351	0.925939	0.116966	0.937388	0.153698	0.284499	0.709996
"C10053"	151.919824	117.110659	61.152116	142.228303	68.730875	178.287414	361.073226	645.764319	344.824461	0.603539	0.456411	0.606461	796.279677	522.027111	1040.149463	0.000000	0.000000	4.059824	5.420074	28.701454	52.963969	192.503123	96.784633	580.722552	161.983036	513.040106	179.174686	855.596988	222.639766	30.326629	27.628272	50.882312	"M"	0.453450	0.433044	0.000573	0.000762	0.036044	0.005098	0.000758	0.665438	0.334562	0.781901	0.218099	0.741157	0.258843	0.793515	0.206485	0.770871	0.402529	0.797747	0.385506	1.445765	1.610726
"C10054"	55.668461	51.650834	6.017893	45.900567	6.135702	48.251179	211.341948	226.096796	13.273321	0.310433	5.189545	0.166288	246.352766	267.489070	348.701510	0.000000	0.000000	4.343452	5.006386	22.572606	41.936035	106.495904	45.142183	196.643729	43.090811	188.066004	38.476530	176.639347	28.263969	28.389563	27.882854	41.879237	"F"	0.857883	0.053879	0.021066	0.000675	0.091627	0.017631	0.001260	0.702303	0.297697	0.820256	0.179744	0.830158	0.169842	0.862062	0.137938	0.927829	0.108102	0.951284	0.127162	1.265670	1.542266
"C10055"	38.796845	37.303431	2.472805	74.155823	8.735730	79.754346	139.389843	256.611858	6.618820	0.000000	0.000000	2.439872	152.928769	114.907388	296.822150	0.041017	0.000000	1.567662	1.991937	0.165934	0.613220	83.319982	50.204996	105.622886	41.117498	217.086410	48.756047	176.307837	25.580620	26.591477	25.207199	28.148034	"M"	0.911469	0.043280	0.000000	0.015954	0.001085	0.010251	0.000000	0.624003	0.375997	0.719794	0.280206	0.816598	0.183402	0.873293	0.126707	0.961507	0.063737	0.929803	0.109533	0.824360	1.156697
"C10056"	48.964871	39.106147	2.014061	94.739445	6.477749	100.822258	172.475102	409.258732	1.881986	0.000000	2.158460	0.000000	175.984314	124.641739	288.550514	0.000000	0.068283	0.000000	0.000000	0.000000	0.000000	91.248770	40.270455	145.303329	31.549171	362.412529	115.317841	276.513298	55.733735	26.823725	28.653898	37.548806	"M"	0.980060	0.010694	0.012265	0.000000	0.000000	0.000000	0.000000	0.693806	0.306194	0.821607	0.178393	0.758613	0.241387	0.832252	0.167748	0.798657	0.041133	0.939668	0.064249	0.722665	0.705056
"C10057"	15.511828	13.458004	2.662425	30.540670	3.359368	34.363614	57.719140	95.490361	14.563210	0.000000	0.000000	0.000000	75.081138	55.063445	80.455079	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	27.747445	27.328364	47.317085	25.203994	75.404377	32.245895	58.385733	17.346158	22.491475	24.603459	56.342009	"M"	0.768757	0.193966	0.000000	0.000000	0.000000	0.000000	0.000000	0.503805	0.496195	0.652460	0.347540	0.700457	0.299543	0.770953	0.229047	0.867596	0.171638	0.888750	0.097759	0.953989	0.842547
"C10058"	79.733945	76.471899	1.159522	84.778736	5.875927	82.730208	286.604979	363.213273	0.321254	0.000000	2.083338	0.000000	276.900727	126.341440	220.421406	0.000000	0.000000	0.000000	0.000000	0.164083	0.034898	121.264493	102.899451	216.380032	66.823278	290.324940	166.010569	218.719888	68.962254	29.052461	30.342263	30.320261	"M"	1.035046	0.001160	0.007524	0.000000	0.000593	0.000000	0.000000	0.540963	0.459037	0.764045	0.235955	0.636209	0.363791	0.760283	0.239717	0.959088	0.014542	1.024762	0.071025	0.440821	0.606865
"C10059"	48.017381	38.207066	6.975613	124.680491	11.121236	126.624061	114.158562	381.361953	6.757736	0.000000	0.462354	0.000000	129.645239	140.368664	442.054540	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	82.049639	26.567140	94.522158	31.789190	345.056892	71.429582	275.649165	48.447098	27.592456	27.620143	49.787143	"F"	0.880546	0.052125	0.003566	0.000000	0.000000	0.000000	0.000000	0.755405	0.244595	0.748327	0.251673	0.828495	0.171505	0.850516	0.149484	0.795692	0.145273	0.984651	0.087829	1.229594	1.159147
"C10060"	21.284931	19.503399	3.614111	28.563697	4.893085	32.894617	53.184750	93.109463	13.701021	0.000000	0.484771	0.000000	66.334684	56.887700	187.406388	0.000000	0.024401	0.000000	0.000000	1.378514	1.024596	37.441042	8.747804	58.565136	10.350547	73.481719	22.978541	71.320854	18.961514	21.107874	25.426495	55.654826	"M"	0.801764	0.206544	0.007308	0.000000	0.020781	0.000000	0.000000	0.810608	0.189392	0.849809	0.150191	0.761782	0.238218	0.789975	0.210025	0.916301	0.169797	0.868340	0.148750	1.069624	2.012753
"C10061"	33.019226	32.369252	0.494619	20.655878	3.243331	22.761270	116.037930	97.498805	1.476388	0.000000	0.785515	0.163876	122.949744	122.833201	97.839524	0.000000	0.147337	0.000000	0.000000	1.443429	0.488525	73.638057	27.091051	98.628408	21.490106	73.783980	32.976391	72.555812	25.647851	24.282474	22.839125	32.310127	"F"	0.943783	0.012008	0.006389	0.001333	0.011740	0.000000	0.000000	0.731050	0.268950	0.821092	0.178908	0.691118	0.308882	0.738830	0.261170	0.980315	0.014980	0.907501	0.142493	1.058561	1.003495
"C10062"	34.132291	31.477925	8.328532	29.322839	12.087799	36.154784	145.144642	156.225860	26.749798	3.413559	2.558083	0.000000	172.981843	225.632277	223.894186	0.000000	0.033322	0.000000	0.000000	5.161105	6.029199	92.605509	34.653512	139.206103	30.450360	126.139185	36.979401	136.354349	34.458805	27.312429	26.902595	33.066223	"F"	0.839074	0.154639	0.014788	0.000000	0.029836	0.000000	0.019734	0.727693	0.272307	0.820518	0.179482	0.773297	0.226703	0.798266	0.201734	0.922233	0.244007	0.811036	0.334335	1.554534	1.433144
"C10063"	24.446215	23.373499	1.099385	17.418453	1.254796	18.457801	50.354609	55.586388	0.807883	0.000000	1.790420	0.000000	54.797826	40.213773	49.905192	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	30.807554	19.855399	40.272169	16.381502	47.515593	10.900197	36.806958	7.834301	23.523539	21.093016	39.972104	"M"	0.918916	0.014743	0.032673	0.000000	0.000000	0.000000	0.000000	0.608088	0.391912	0.710848	0.289152	0.813403	0.186597	0.824505	0.175495	0.956119	0.044972	0.943691	0.067982	0.798612	0.897795
"C10064"	110.627162	108.740728	1.988920	92.746037	6.668471	102.903787	542.770488	473.868533	2.913561	0.497843	2.666976	0.000000	536.459508	626.779430	434.175397	1.286596	0.000000	2.306005	2.684823	0.000000	0.000000	334.437936	112.717095	454.594133	83.221572	403.186409	122.203901	348.754844	59.441941	29.194602	29.929164	39.996521	"M"	1.011764	0.005431	0.004971	0.000000	0.000000	0.004299	0.000928	0.747924	0.252076	0.845260	0.154740	0.767404	0.232596	0.854379	0.145621	0.982948	0.017979	0.901289	0.064803	1.154778	0.916236
"C10065"	28.992116	27.111626	4.948550	47.028489	7.850814	51.979338	105.665712	159.268854	6.257389	0.000000	0.304236	0.472126	115.758126	124.596126	181.379037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	71.189166	23.620983	84.631152	21.579428	136.563371	31.026285	145.084886	19.431633	27.263648	26.305380	35.128058	"F"	0.912815	0.054056	0.002628	0.004079	0.000000	0.000000	0.000000	0.750860	0.249140	0.796824	0.203176	0.814868	0.185132	0.881886	0.118114	0.935138	0.170686	0.904754	0.151037	1.179154	1.138823
"C10066"	114.266579	88.888813	18.226913	120.842461	24.986737	131.352160	430.838671	518.065965	56.874883	0.000000	0.160129	0.000000	523.069865	535.571203	274.032709	0.000000	0.000000	0.000000	0.000000	0.325482	0.019117	295.597553	38.934945	469.173549	38.871538	529.841042	60.004441	559.786575	59.054239	27.717363	30.126693	35.248968	"M"	0.823673	0.108733	0.000306	0.000000	0.000622	0.000000	0.000000	0.883614	0.116386	0.923488	0.076512	0.898271	0.101729	0.904573	0.095427	0.777907	0.159512	0.919988	0.190227	1.243090	0.528953
"C10067"	64.310572	51.101701	10.200154	51.505046	20.692162	64.717042	451.149885	261.384729	15.879541	0.461044	0.000000	0.000000	489.634365	534.119901	336.367233	0.000000	0.000000	0.000000	0.000000	0.151221	0.042864	299.435335	124.461108	339.484957	118.616570	194.214478	78.216054	190.514177	64.809644	28.134649	29.551516	31.124797	"F"	0.921402	0.032431	0.000000	0.000000	0.000309	0.000000	0.000942	0.706388	0.293612	0.741069	0.258931	0.712895	0.287105	0.746167	0.253833	0.794608	0.158608	0.795850	0.319733	1.183908	1.286866
"C10068"	13.755935	13.458706	0.777015	18.997859	2.736793	22.032394	59.914899	57.446550	0.611642	0.000000	0.776688	0.000000	61.314069	33.522814	70.609869	0.000000	0.033892	1.954775	3.669390	0.000000	0.000000	44.684354	7.692979	51.699236	6.418660	48.493785	14.398945	48.356775	8.736999	23.055180	23.368686	50.466895	"F"	0.977180	0.009976	0.012667	0.000000	0.000000	0.031881	0.000000	0.853124	0.146876	0.889558	0.110442	0.771055	0.228945	0.846971	0.153029	0.978393	0.056486	0.862269	0.124217	0.559507	1.229140
"C10069"	20.742334	19.205099	4.407810	16.966874	4.850581	20.359728	107.593151	86.171769	8.641341	0.000000	0.000000	0.000000	128.433354	71.047638	63.309226	0.000000	0.000000	0.000000	0.000000	0.300754	0.046880	76.093666	25.269719	96.434195	25.840108	72.346214	22.459514	77.804740	20.156367	27.202609	25.043936	26.131771	"F"	0.837735	0.067283	0.000000	0.000000	0.002342	0.000000	0.000000	0.750702	0.249298	0.788671	0.211329	0.763100	0.236900	0.794241	0.205759	0.925889	0.212503	0.833355	0.238244	0.660336	0.734686
"C10070"	59.354577	58.147310	0.155819	98.114714	2.579123	98.242863	206.735473	331.908110	0.160893	0.000000	0.000000	0.000000	213.434108	175.125952	323.740388	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	124.912502	32.601414	187.464666	27.473372	316.191485	77.299754	239.954051	42.470459	25.412389	28.624738	44.013147	"M"	0.968615	0.000754	0.000000	0.000000	0.000000	0.000000	0.000000	0.793025	0.206975	0.872180	0.127820	0.803554	0.196446	0.849622	0.150378	0.979660	0.002625	0.998696	0.026253	0.847102	0.975392
"C10071"	14.182673	13.542292	2.173688	13.523436	1.244311	15.228482	34.184201	34.804891	1.924938	0.000000	0.154838	0.000000	46.265424	37.103609	48.452138	0.000000	0.020954	1.249289	1.433482	0.313739	1.898851	26.696037	5.815019	35.515265	6.380556	27.872454	9.680615	26.149089	4.821455	18.392453	14.411224	0.000000	"M"	0.738871	0.041606	0.003347	0.000000	0.006781	0.027003	0.000000	0.821137	0.178863	0.847704	0.152296	0.742215	0.257785	0.844321	0.155679	0.954848	0.153264	0.888036	0.081709	1.085402	1.392107
"C10072"	43.729856	42.126520	0.752062	42.834932	1.868507	45.566644	318.643019	168.688480	2.136698	0.000000	1.720553	0.000000	327.221028	231.233720	117.959561	0.000000	0.220098	0.000000	0.000000	0.492480	0.171515	158.548181	134.865075	257.483362	76.272986	97.197363	79.020651	102.013518	21.650828	28.730111	27.758584	51.615757	"M"	0.973785	0.006530	0.005258	0.000000	0.001505	0.000000	0.000000	0.540358	0.459642	0.771471	0.228529	0.551575	0.448425	0.824923	0.175077	0.963335	0.017198	0.940050	0.041006	0.725683	0.699275
"C10073"	37.109901	32.417302	0.000000	50.227264	1.862001	50.471420	113.821969	167.104453	0.000000	0.000000	0.000000	0.000000	121.293391	114.647196	155.766009	0.000000	0.000000	1.652470	1.651381	0.650804	1.201058	59.650030	33.375445	91.845287	31.683178	149.208934	49.889277	100.467971	30.670144	17.231650	19.865458	36.957143	"F"	0.938402	0.000000	0.000000	0.000000	0.005366	0.013624	0.000000	0.641223	0.358777	0.743515	0.256485	0.749424	0.250576	0.766123	0.233877	0.873549	0.000000	0.995162	0.036892	1.007250	0.932148
"C10074"	21.763949	17.398559	0.771607	39.349151	1.658820	40.737428	45.290211	114.778881	0.803522	0.000000	0.000000	0.000000	45.849719	27.415473	95.083688	0.000000	0.000000	0.308078	0.095811	0.331610	0.085578	33.482139	9.362012	38.978490	8.494104	105.124819	33.375737	71.813119	14.902269	19.579764	25.789707	47.403122	"M"	0.987797	0.017525	0.000000	0.000000	0.007233	0.006719	0.000000	0.781487	0.218513	0.821074	0.178926	0.759021	0.240979	0.828147	0.171853	0.799421	0.035453	0.965921	0.040720	0.605329	0.828408
"C10075"	15.422051	11.882675	0.957960	23.673281	3.045838	27.002117	27.393860	96.086740	1.060639	0.000000	0.331420	0.000000	34.372635	14.925420	74.838683	0.000000	0.173126	0.000000	0.000000	0.000000	0.000000	14.755976	10.149500	22.580027	10.823514	87.940347	25.260329	58.332971	12.302613	16.647778	21.011686	31.089536	"M"	0.796967	0.030857	0.009642	0.000000	0.000000	0.000000	0.000000	0.592479	0.407521	0.675977	0.324023	0.776854	0.223146	0.825830	0.174170	0.770499	0.062116	0.876719	0.112800	0.544845	0.778866
"C10076"	73.949417	71.603047	6.137365	45.009957	7.322663	52.727038	181.606903	124.211796	8.725705	0.000000	0.481181	0.000000	181.499766	233.461485	141.263629	0.436386	0.000000	0.000000	0.000000	0.000000	0.000000	122.934601	51.085371	156.562269	40.724423	107.578056	33.733910	101.887144	19.548963	24.835046	23.401065	37.473779	"M"	1.000590	0.048076	0.002651	0.000000	0.000000	0.000000	0.000000	0.706440	0.293560	0.793577	0.206423	0.761281	0.238719	0.839019	0.160981	0.968271	0.082994	0.853641	0.138879	1.285532	1.137280
"C10077"	43.962711	39.289333	10.750038	33.475729	13.877305	40.959628	190.818147	160.877601	57.927589	1.659734	6.894499	0.000000	251.931770	273.391128	335.553397	0.905973	1.287997	0.000000	0.000000	0.610653	3.135217	120.905540	50.322152	206.399657	60.770010	131.139614	49.568282	136.773163	41.970533	28.111702	29.372263	26.852745	"F"	0.757420	0.229934	0.027367	0.000000	0.002424	0.000000	0.006588	0.706110	0.293890	0.772542	0.227458	0.725699	0.274301	0.765192	0.234808	0.893697	0.244526	0.817286	0.338804	1.432731	2.085768
"C10078"	17.898159	18.463693	0.451495	60.555939	6.523884	68.448966	72.689495	392.720497	0.455975	0.000000	0.000000	0.000000	69.419811	37.500121	185.976865	0.000000	0.000000	0.000000	0.000000	0.632825	0.153247	46.092082	10.397395	64.980641	4.885456	378.970174	77.534656	252.260183	34.734470	17.154734	27.888151	34.510593	"M"	1.047100	0.006568	0.000000	0.000000	0.009116	0.000000	0.000000	0.815941	0.184059	0.930074	0.069926	0.830156	0.169844	0.878972	0.121028	1.031597	0.025226	0.884687	0.095310	0.515895	0.473560
"C10079"	142.117602	147.095861	4.631949	136.945328	26.137143	145.109073	1122.815824	950.578106	17.158313	0.461430	2.431815	0.000000	1217.783084	1071.923857	890.841538	0.592287	2.686575	7.469824	6.901459	47.782361	61.776262	646.477403	335.905871	886.621561	225.899817	771.188868	291.038151	766.716807	146.651868	29.287466	28.962999	30.976794	"M"	0.922016	0.014090	0.001997	0.000000	0.039237	0.006134	0.000379	0.658070	0.341930	0.796948	0.203052	0.726011	0.273989	0.839438	0.160562	1.035029	0.032592	0.943741	0.180121	0.954675	0.937158
"C10080"	32.020514	29.056097	1.097332	31.769695	1.550784	32.240720	122.150909	171.584148	0.640635	0.000000	1.062069	0.322837	136.451333	108.344739	176.064122	0.000000	0.000000	0.660474	0.456628	0.000000	0.000000	87.530138	33.099381	105.913892	28.476486	154.302224	48.872702	116.935932	26.505991	28.496117	27.795233	35.545057	"M"	0.895198	0.004695	0.007784	0.002366	0.000000	0.004840	0.000000	0.725611	0.274389	0.788106	0.211894	0.759455	0.240545	0.815214	0.184786	0.907421	0.034270	0.985390	0.048100	0.886974	1.026109
"C10081"	36.782796	36.773939	1.991978	34.624625	2.987665	37.885401	200.578605	210.597886	4.786992	0.000000	0.151259	0.000000	231.967633	156.080615	160.131173	0.000000	0.000000	9.562693	6.704922	1.826975	2.517462	132.791909	64.224510	165.478323	57.475458	138.204093	72.520324	167.239755	49.397824	27.238569	28.415676	32.459447	"M"	0.864684	0.020636	0.000652	0.000000	0.007876	0.041224	0.000000	0.674014	0.325986	0.742209	0.257791	0.655852	0.344148	0.771979	0.228021	0.999759	0.054155	0.913931	0.078861	0.778152	0.760365
"C10082"	39.984262	34.687982	10.516313	36.294254	13.469135	42.171355	178.696156	209.386714	19.994655	0.000000	5.942336	0.000000	216.246879	104.455909	171.228293	0.000000	0.000000	7.485452	4.009666	1.490732	0.745809	77.844594	69.887575	161.312785	51.738164	134.044317	80.395423	158.998353	50.358687	22.824926	24.876977	59.680484	"F"	0.826353	0.092462	0.027479	0.000000	0.006894	0.034615	0.000000	0.526931	0.473069	0.757156	0.242844	0.625091	0.374909	0.759460	0.240540	0.867541	0.263011	0.860638	0.319391	0.584545	0.817761
"C10083"	17.285884	13.587881	5.490748	22.166609	6.295537	25.440719	31.654005	85.298775	24.350484	0.000000	0.659552	0.000000	86.820133	42.898283	105.413790	0.000000	0.000000	3.316403	4.069286	0.164467	0.055095	18.722059	11.066152	65.369742	20.186476	66.780491	18.418864	91.272092	25.589692	23.313210	21.960291	33.579932	"M"	0.364593	0.280470	0.007597	0.000000	0.001894	0.038199	0.000000	0.628506	0.371494	0.764056	0.235944	0.783815	0.216185	0.781026	0.218974	0.786068	0.317643	0.871304	0.247459	1.355224	1.235818
"C10084"	22.614509	10.773749	16.382782	5.926415	15.837198	18.906429	25.772886	24.903300	75.120447	1.209549	0.331364	0.000000	102.457662	8.797329	35.361108	0.000000	0.000000	0.000000	0.000000	0.153672	0.002514	13.579624	11.641524	69.027018	35.164484	16.716441	9.528660	82.266992	46.727951	25.847361	24.950305	31.933037	"F"	0.251547	0.733185	0.003234	0.000000	0.001500	0.000000	0.011805	0.538422	0.461578	0.662501	0.337499	0.636936	0.363064	0.637754	0.362246	0.476409	0.724437	0.313460	0.837662	0.341340	1.419937
"C10085"	15.404991	11.950566	7.082676	57.317445	12.075031	68.992136	21.135601	205.154940	16.643802	0.000000	0.000000	0.000000	35.397773	13.399592	202.161664	0.039277	0.000000	0.000000	0.000000	0.000000	0.000000	14.936255	3.375354	31.623430	3.319986	207.065565	46.284179	176.902080	11.804241	16.024890	26.020309	43.122444	"M"	0.597088	0.470193	0.000000	0.000000	0.000000	0.000000	0.000000	0.815671	0.184329	0.904990	0.095010	0.817311	0.182689	0.937446	0.062554	0.775759	0.459765	0.830782	0.175020	0.633982	0.985410
"C10086"	73.402306	71.879863	3.646632	66.993213	5.907873	70.443414	326.111263	249.058707	3.008580	0.000000	5.414565	0.000000	318.329713	423.328293	456.543053	0.000000	0.296804	0.000000	0.000000	0.911872	5.197771	249.558810	37.780962	299.828224	32.826994	218.894524	36.449201	194.762201	19.048511	28.479789	27.819699	39.945377	"M"	1.024445	0.009451	0.017009	0.000000	0.002865	0.000000	0.000000	0.868515	0.131485	0.901318	0.098682	0.857254	0.142746	0.910909	0.089091	0.979259	0.049680	0.951022	0.083867	1.298110	1.833074
